dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.058889,10.081244,6.330000,1.000000,0.000000,0.000000,0.164698
0.020000,5.078612,10.084561,6.350000,1.000000,0.000000,0.000000,0.168520
0.020000,5.098323,10.087953,6.370000,1.000000,0.000000,0.000000,0.172373
0.020000,5.118020,10.091422,6.390000,1.000000,0.000000,0.000000,0.176258
0.020000,5.137703,10.094967,6.410000,1.000000,0.000000,0.000000,0.180175
0.020000,5.157372,10.098590,6.430000,1.000000,0.000000,0.000000,0.184124
0.020000,5.177026,10.102291,6.450000,1.000000,0.000000,0.000000,0.188105
0.020000,5.196666,10.106070,6.470000,1.000000,0.000000,0.000000,0.192119
0.020000,5.216290,10.109929,6.490000,1.000000,0.000000,0.000000,0.196165
0.020000,5.235899,10.113867,6.510000,1.000000,0.000000,0.000000,0.200245
0.020000,5.255491,10.117885,6.530000,1.000000,0.000000,0.000000,0.204358
0.020000,5.275066,10.121984,6.550000,1.000000,0.000000,0.000000,0.208505
0.020000,5.294624,10.126165,6.570000,1.000000,0.000000,0.000000,0.212685
0.020000,5.314165,10.130428,6.590000,1.000000,0.000000,0.000000,0.216900
0.020000,5.333687,10.134774,6.610000,1.000000,0.000000,0.000000,0.221149
0.020000,5.353191,10.139202,6.630000,1.000000,0.000000,0.000000,0.225432
0.020000,5.372675,10.143715,6.650000,1.000000,0.000000,0.000000,0.229751
0.020000,5.392139,10.148312,6.670000,1.000000,0.000000,0.000000,0.234104
0.020000,5.411584,10.152994,6.690000,1.000000,0.000000,0.000000,0.238493
0.020000,5.431007,10.157762,6.710000,1.000000,0.000000,0.000000,0.242917
0.020000,5.450409,10.162615,6.730000,1.000000,0.000000,0.000000,0.247376
0.020000,5.469789,10.167556,6.750000,1.000000,0.000000,0.000000,0.251872
