dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.127403,7.004619,4.580000,1.000000,0.000000,0.000000,0.923291
0.020000,3.139505,7.020542,4.600000,1.000000,0.000000,0.000000,0.918476
0.020000,3.151685,7.036405,4.620000,1.000000,0.000000,0.000000,0.913560
0.020000,3.163943,7.052209,4.640000,1.000000,0.000000,0.000000,0.908542
0.020000,3.176281,7.067949,4.660000,1.000000,0.000000,0.000000,0.903422
0.020000,3.188701,7.083626,4.680000,1.000000,0.000000,0.000000,0.898199
0.020000,3.201202,7.099237,4.700000,1.000000,0.000000,0.000000,0.892872
0.020000,3.213788,7.114780,4.720000,1.000000,0.000000,0.000000,0.887441
0.020000,3.226459,7.130255,4.740000,1.000000,0.000000,0.000000,0.881906
0.020000,3.239216,7.145658,4.760000,1.000000,0.000000,0.000000,0.876264
0.020000,3.252060,7.160988,4.780000,1.000000,0.000000,0.000000,0.870517
0.020000,3.264993,7.176244,4.800000,1.000000,0.000000,0.000000,0.864662
0.020000,3.278017,7.191423,4.820000,1.000000,0.000000,0.000000,0.858701
0.020000,3.291131,7.206523,4.840000,1.000000,0.000000,0.000000,0.852631
0.020000,3.304337,7.221542,4.860000,1.000000,0.000000,0.000000,0.846454
0.020000,3.317637,7.236480,4.880000,1.000000,0.000000,0.000000,0.840168
0.020000,3.331031,7.251332,4.900000,1.000000,0.000000,0.000000,0.833774
0.020000,3.344521,7.266098,4.920000,1.000000,0.000000,0.000000,0.827270
0.020000,3.358107,7.280775,4.940000,1.000000,0.000000,0.000000,0.820657
0.020000,3.371791,7.295361,4.960000,1.000000,0.000000,0.000000,0.813935
0.020000,3.385573,7.309854,4.980000,1.000000,0.000000,0.000000,0.807103
0.020000,3.399455,7.324252,5.000000,1.000000,0.000000,0.000000,0.800162
0.020000,3.413437,7.338552,5.020000,1.000000,0.000000,0.000000,0.793112
0.020000,3.427520,7.352752,5.040000,1.000000,0.000000,0.000000,0.785953
0.020000,3.441706,7.366851,5.060000,1.000000,0.000000,0.000000,0.778685
0.020000,3.455994,7.380845,5.080000,1.000000,0.000000,0.000000,0.771309
0.020000,3.470386,7.394733,5.100000,1.000000,0.000000,0.000000,0.763824
0.020000,3.484882,7.408512,5.120000,1.000000,0.000000,0.000000,0.756232
0.020000,3.499483,7.422180,5.140000,1.000000,0.000000,0.000000,0.748534
0.020000,3.514190,7.435734,5.160000,1.000000,0.000000,0.000000,0.740729
0.020000,3.529002,7.449172,5.180000,1.000000,0.000000,0.000000,0.732820
0.020000,3.543921,7.462492,5.200000,1.000000,0.000000,0.000000,0.724806
0.020000,3.558948,7.475691,5.220000,1.000000,0.000000,0.000000,0.716689
0.020000,3.574081,7.488767,5.240000,1.000000,0.000000,0.000000,0.708471
0.020000,3.589322,7.501717,5.260000,1.000000,0.000000,0.000000,0.700152
0.020000,3.604671,7.514539,5.280000,1.000000,0.000000,0.000000,0.691735
0.020000,3.620128,7.527231,5.300000,1.000000,0.000000,0.000000,0.683220
0.020000,3.635693,7.539790,5.320000,1.000000,0.000000,0.000000,0.674610
0.020000,3.651366,7.552214,5.340000,1.000000,0.000000,0.000000,0.665906
0.020000,3.667147,7.564500,5.360000,1.000000,0.000000,0.000000,0.657110
0.020000,3.683036,7.576647,5.380000,1.000000,0.000000,0.000000,0.648225
0.020000,3.699033,7.588650,5.400000,1.000000,0.000000,0.000000,0.639253
0.020000,3.715138,7.600510,5.420000,1.000000,0.000000,0.000000,0.630196
0.020000,3.731349,7.612222,5.440000,1.000000,0.000000,0.000000,0.621057
0.020000,3.747668,7.623785,5.460000,1.000000,0.000000,0.000000,0.611838
0.020000,3.764093,7.635196,5.480000,1.000000,0.000000,0.000000,0.602543
0.020000,3.780624,7.646454,5.500000,1.000000,0.000000,0.000000,0.593174
0.020000,3.797260,7.657555,5.520000,1.000000,0.000000,0.000000,0.583734
0.020000,3.814000,7.668499,5.540000,1.000000,0.000000,0.000000,0.574226
0.020000,3.830844,7.679282,5.560000,1.000000,0.000000,0.000000,0.564655
0.020000,3.847790,7.689903,5.580000,1.000000,0.000000,0.000000,0.555022
0.020000,3.864839,7.700360,5.600000,1.000000,0.000000,0.000000,0.545333
0.020000,3.881988,7.710650,5.620000,1.000000,0.000000,0.000000,0.535589
0.020000,3.899237,7.720773,5.640000,1.000000,0.000000,0.000000,0.525796
